Title,keywords,Goal
brasil ira detalhar novo plano de zerar emissao em 2050 na cop26,['producao agricola'],SDG 2: Fome Zero e Agricultura Sustentável (Zero Hunger);
o que o brasil deve apresentar na cop26?,"['irrigacao', 'pecuaria']",SDG 2: Fome Zero e Agricultura Sustentável (Zero Hunger);
"o que e a cop26, que reunira lideres mundiais, e o que esperar",['producao de alimentos'],SDG 2: Fome Zero e Agricultura Sustentável (Zero Hunger);
"plantacao de soja no brasil ocupa area maior que a italia, diz estudo","['irrigacao', 'silvicultura']",SDG 2: Fome Zero e Agricultura Sustentável (Zero Hunger);
projetos para liberar mineracao e criacao de gado ameacam reservas,['pesca'],SDG 2: Fome Zero e Agricultura Sustentável (Zero Hunger);
desmatamento na amazonia podera expor 12 milhoes ao calor extremo,['pecuaria'],SDG 2: Fome Zero e Agricultura Sustentável (Zero Hunger);
"gasto militar na amazonia cresce 178%, mas desmatamento se mantem em alta",['pecuaria'],SDG 2: Fome Zero e Agricultura Sustentável (Zero Hunger);
chapada dos veadeiros tem 10o dia de incendios; fogo avanca 12% no cerrado,['fazenda'],SDG 2: Fome Zero e Agricultura Sustentável (Zero Hunger);
confira na integra o discurso de bolsonaro assembleia geral da onu,"['producao de alimentos', 'agricultura sustentavel']",SDG 2: Fome Zero e Agricultura Sustentável (Zero Hunger);
esg: impacto social e aliado da preservacao,"['agricultura familiar', 'pesca', 'pequenos agricultores', 'pecuaria']",SDG 2: Fome Zero e Agricultura Sustentável (Zero Hunger);
esg: empresas promovem preservacao e recuperacao ambiental,['producao agricola'],SDG 2: Fome Zero e Agricultura Sustentável (Zero Hunger);
esg: setor privado se mobiliza em prol da amazonia e do cerrado,"['agricultura familiar', 'producao de alimentos', 'pecuaria']",SDG 2: Fome Zero e Agricultura Sustentável (Zero Hunger);
amazon vai restaurar amazonia em acao de remocao de carbono,"['agroflorestal', 'pequenos agricultores']",SDG 2: Fome Zero e Agricultura Sustentável (Zero Hunger);
fundo jbs pela amazonia: conheca os primeiros projetos contemplados,"['pesca', 'pequenos agricultores', 'pecuaria']",SDG 2: Fome Zero e Agricultura Sustentável (Zero Hunger);
conheca tres brasileiros que sao destaque no mundo da sustentabilidade,['producao agricola'],SDG 2: Fome Zero e Agricultura Sustentável (Zero Hunger);
amazonia: ong ve maior desmatamento desde 2012,['producao de alimentos'],SDG 2: Fome Zero e Agricultura Sustentável (Zero Hunger);
o que os ceos brasileiros esperam da cop26,['pecuaria'],SDG 2: Fome Zero e Agricultura Sustentável (Zero Hunger);
startup brasileira vai compensar pegada de carbono com criptomoeda 'verde',['fazenda'],SDG 2: Fome Zero e Agricultura Sustentável (Zero Hunger);
amazonia registra 2o ano com mais desmatamento desde 2015,"['producao de alimentos', 'pecuaria']",SDG 2: Fome Zero e Agricultura Sustentável (Zero Hunger);
"bolsonaro diz que fundo eleitoral de r$ 5,7 bilhoes nao sera sancionado",['reforma agraria'],SDG 2: Fome Zero e Agricultura Sustentável (Zero Hunger);
hering vai usar criptomoeda brasileira para neutralizar emissao de carbono,['fazenda'],SDG 2: Fome Zero e Agricultura Sustentável (Zero Hunger);
amazonia tem junho com maior numero de focos de incendio desde 2007,['praticas agricolas'],SDG 2: Fome Zero e Agricultura Sustentável (Zero Hunger);
jbs antecipa para 2025 meta de desmatamento ilegal zero para quatro biomas,['pecuaria'],SDG 2: Fome Zero e Agricultura Sustentável (Zero Hunger);
decreto proibe queimadas em todo o brasil por 120 dias,['praticas agricolas'],SDG 2: Fome Zero e Agricultura Sustentável (Zero Hunger);
"o que salles pensa sobre ibama, madeireiros e doacao dos eua na amazonia",['pecuaria'],SDG 2: Fome Zero e Agricultura Sustentável (Zero Hunger);
"com a saida de salles, quem e o novo ministro do meio ambiente?",['fazenda'],SDG 2: Fome Zero e Agricultura Sustentável (Zero Hunger);
"amazonia perde 1391 km2 de floresta em maio, o dobro da media historica",['producao agricola'],SDG 2: Fome Zero e Agricultura Sustentável (Zero Hunger);
entenda como funciona um fundo imobiliario ligado ao agronegocio,"['fazenda', 'desenvolvimento agricola', 'terras agricolas']",SDG 2: Fome Zero e Agricultura Sustentável (Zero Hunger);
ativistas bloqueiam centros do mcdonald's por destruicao da amazonia,"['sistema alimentar', 'obesidade']",SDG 2: Fome Zero e Agricultura Sustentável (Zero Hunger);
melhores do esg: como preservar amazonia e pantanal? experts opinam,['pecuaria'],SDG 2: Fome Zero e Agricultura Sustentável (Zero Hunger);
turismo sustentavel e tendencia para o pos-pandemia,"['fazenda', 'pequenos agricultores']",SDG 2: Fome Zero e Agricultura Sustentável (Zero Hunger);
desmatamento na amazonia: comportamentos conhecidos e alternativas,['producao agricola'],SDG 2: Fome Zero e Agricultura Sustentável (Zero Hunger);
"ricardo salles exclusivo: ibama, madeireiros e doacao dos eua na amazonia",['pecuaria'],SDG 2: Fome Zero e Agricultura Sustentável (Zero Hunger);
"brasil tem 343 startups de esg, mostra relatorio da ace",['fazenda'],SDG 2: Fome Zero e Agricultura Sustentável (Zero Hunger);
como a industria contribui para o desenvolvimento sustentavel da amazonia,['agricultura familiar'],SDG 2: Fome Zero e Agricultura Sustentável (Zero Hunger);
turismo sustentavel e tendencia para o pos-pandemia,"['fazenda', 'pequenos agricultores']",SDG 2: Fome Zero e Agricultura Sustentável (Zero Hunger);
"para ex-embaixador, brasil tem de mostrar cronograma contra desmatamento",['pecuaria'],SDG 2: Fome Zero e Agricultura Sustentável (Zero Hunger);
em busca do novo unicornio de impacto da amazonia,['pecuaria'],SDG 2: Fome Zero e Agricultura Sustentável (Zero Hunger);
mato grosso: um estado cada vez mais produtivo e sustentavel,"['agricultura familiar', 'pequenos agricultores']",SDG 2: Fome Zero e Agricultura Sustentável (Zero Hunger);
meta da jbs de zerar emissoes e emblematica para o setor e para o mundo,['praticas agricolas'],SDG 2: Fome Zero e Agricultura Sustentável (Zero Hunger);
onu ira destinar us$ 775 milhoes para fundo de desenvolvimento da amazonia,['pecuaria'],SDG 2: Fome Zero e Agricultura Sustentável (Zero Hunger);
"anti-desmatamento, uma trader quer rastrear toda a soja vinda do brasil","['pecuaria', 'praticas agricolas']",SDG 2: Fome Zero e Agricultura Sustentável (Zero Hunger);
"relatorio vincula carrefour, gpa e big a desmatamento da amazonia; entenda motivos e o que dizem as empresas","['fazenda', 'pecuaria']",SDG 2: Fome Zero e Agricultura Sustentável (Zero Hunger);
"para alavancar metas sustentaveis, marfrig recebe us$ 30 milhoes de fundo de impacto",['pecuaria'],SDG 2: Fome Zero e Agricultura Sustentável (Zero Hunger);
a jornada sustentavel da minerva mostra que pecuaria e impacto podem andar lado a lado,"['fazenda', 'pecuaria']",SDG 2: Fome Zero e Agricultura Sustentável (Zero Hunger);
como funciona o mercado de creditos de carbono no brasil,['fazenda'],SDG 2: Fome Zero e Agricultura Sustentável (Zero Hunger);
forum economico mundial de davos debate economia verde e amazonia,['fome'],SDG 2: Fome Zero e Agricultura Sustentável (Zero Hunger);
"sem empresas, brasil sera incapaz de preservar amazonia, diz mourao",['seguranca alimentar'],SDG 2: Fome Zero e Agricultura Sustentável (Zero Hunger);
retrospectiva 2020: o ano em que o pib percebeu o valor da amazonia,['pecuaria'],SDG 2: Fome Zero e Agricultura Sustentável (Zero Hunger);
multinacionais pressionam traders de soja para preservacao do cerrado,['pecuaria'],SDG 2: Fome Zero e Agricultura Sustentável (Zero Hunger);
senado aprova projeto que autoriza venda de terras rurais a estrangeiros,"['reforma agraria', 'producao de alimentos']",SDG 2: Fome Zero e Agricultura Sustentável (Zero Hunger);
startup que digitaliza o campo doa r$ 1 mi para produtores na amazonia,['pecuaria'],SDG 2: Fome Zero e Agricultura Sustentável (Zero Hunger);
"jbs, marfrig e minerva compraram gado de areas de desmatamento, diz ong",['fazenda'],SDG 2: Fome Zero e Agricultura Sustentável (Zero Hunger);
esse fazendeiro ja ganhou r$ 18 milhoes com carbono na amazonia. veja como,['fazenda'],SDG 2: Fome Zero e Agricultura Sustentável (Zero Hunger);
"amazonia tera transporte por drones em 10 anos, diz carlos nobre",['agricultura sustentavel'],SDG 2: Fome Zero e Agricultura Sustentável (Zero Hunger);
indigenas criam criptomoeda para vencer extracao ilegal na amazonia,['seguranca alimentar'],SDG 2: Fome Zero e Agricultura Sustentável (Zero Hunger);
producao e consumo sustentaveis: o caminho para a preservacao,['producao de alimentos'],SDG 2: Fome Zero e Agricultura Sustentável (Zero Hunger);
"sob pressao, governo quer reduzir verba de municipios que desmatam",['reforma agraria'],SDG 2: Fome Zero e Agricultura Sustentável (Zero Hunger);
produzir e preservar: desenvolvimento sustentavel e o futuro da amazonia,['fazenda'],SDG 2: Fome Zero e Agricultura Sustentável (Zero Hunger);
bussola live: desenvolvimento sustentavel da amazonia,['pecuaria'],SDG 2: Fome Zero e Agricultura Sustentável (Zero Hunger);
"""nao adianta ser sustentavel se uma parte do pais nao e"", diz brf",['pecuaria'],SDG 2: Fome Zero e Agricultura Sustentável (Zero Hunger);
3 trilhoes de reais pela amazonia: empresas pressionam governo,"['pequeno produtor', 'pecuaria']",SDG 2: Fome Zero e Agricultura Sustentável (Zero Hunger);
projeto vai pagar para produtores rurais da amazonia nao desmatarem,"['fazenda', 'pecuaria']",SDG 2: Fome Zero e Agricultura Sustentável (Zero Hunger);
onu debate o futuro das especies em assembleia sobre diversidade,"['fome', 'pesca']",SDG 2: Fome Zero e Agricultura Sustentável (Zero Hunger);
sepultura versao verde: banda pede conscientizacao ambiental em novo clipe,['fome'],SDG 2: Fome Zero e Agricultura Sustentável (Zero Hunger);
"sem mascara, flavio e eduardo bolsonaro visitam indigenas no amazonas",['pesca'],SDG 2: Fome Zero e Agricultura Sustentável (Zero Hunger);
pantanal: area afetada por incendios pode levar 50 anos para se regenerar,['pecuaria'],SDG 2: Fome Zero e Agricultura Sustentável (Zero Hunger);
"amazonia e ""cristofobia"": o que bolsonaro disse em discurso na onu","['pesca', 'seguranca alimentar', 'pecuaria']",SDG 2: Fome Zero e Agricultura Sustentável (Zero Hunger);
bolsonaro rebate criticas em assembleia da onu  assista ao vivo,['fome'],SDG 2: Fome Zero e Agricultura Sustentável (Zero Hunger);
"sob bolsonaro, ibama multou menos no pantanal e na amazonia",['seguranca alimentar'],SDG 2: Fome Zero e Agricultura Sustentável (Zero Hunger);
"""pantanal esta triste"", diz produtor rural em meio a recorde de queimadas",['fazenda'],SDG 2: Fome Zero e Agricultura Sustentável (Zero Hunger);
incendios no pantanal causam devastacao e emitem alerta climatico,"['fome', 'fazenda']",SDG 2: Fome Zero e Agricultura Sustentável (Zero Hunger);
"morte de indigenista e face sombria do desmatamento, dizem pesquisadores",['pesca'],SDG 2: Fome Zero e Agricultura Sustentável (Zero Hunger);
pantanal tem 12% da area devastada e situacao pode ser irreversivel,['fome'],SDG 2: Fome Zero e Agricultura Sustentável (Zero Hunger);
incendios na amazonia se agravam em setembro e ameacam florestas intocadas,['terras agricolas'],SDG 2: Fome Zero e Agricultura Sustentável (Zero Hunger);
"greenpeace denuncia ""inacao"" da franca perante desmatamento na amazonia",['pecuaria'],SDG 2: Fome Zero e Agricultura Sustentável (Zero Hunger);
"agronegocio que se preocupa com imagem deveria ajudar amazonia, diz salles",['posse de terra'],SDG 2: Fome Zero e Agricultura Sustentável (Zero Hunger);
"preservacao pode trazer us$10 bi por ano ao brasil, diz walter schalka",['pecuaria'],SDG 2: Fome Zero e Agricultura Sustentável (Zero Hunger);
"usando ativos da floresta, startups da amazonia impulsionam a bioeconomia","['agroflorestal', 'pequenos agricultores', 'pecuaria', 'agricultura sustentavel']",SDG 2: Fome Zero e Agricultura Sustentável (Zero Hunger);
"ministra defende juro ""quase zero"" a produtor sustentavel da amazonia",['pecuaria'],SDG 2: Fome Zero e Agricultura Sustentável (Zero Hunger);
"como o brasil pode ganhar r$ 2,8 tri com a retomada verde","['fazenda', 'pecuaria']",SDG 2: Fome Zero e Agricultura Sustentável (Zero Hunger);
itamaraty reduz importancia de area ambiental na diplomacia do brasil,['fazenda'],SDG 2: Fome Zero e Agricultura Sustentável (Zero Hunger);
uma das maiores traders de soja do mundo diz nao ao desmatamento,['praticas agricolas'],SDG 2: Fome Zero e Agricultura Sustentável (Zero Hunger);
esta startup cresceu 60% em 2020 com a preocupacao mundial com a amazonia,"['terras agricolas', 'boas praticas agricolas', 'praticas agricolas']",SDG 2: Fome Zero e Agricultura Sustentável (Zero Hunger);
embrapa diz que fogo na amazonia ocorre em area ja desmatada,['pequenos agricultores'],SDG 2: Fome Zero e Agricultura Sustentável (Zero Hunger);
"bolsonaro e o jim jones da destruicao do meio ambiente, diz marina silva","['agricultura familiar', 'pequenos agricultores']",SDG 2: Fome Zero e Agricultura Sustentável (Zero Hunger);
amazonia: video mostra o estrago das queimadas. veja as imagens,['fazenda'],SDG 2: Fome Zero e Agricultura Sustentável (Zero Hunger);
governo proibe queimadas por 120 dias sob pressao internacional,['praticas agricolas'],SDG 2: Fome Zero e Agricultura Sustentável (Zero Hunger);
"desmatamento piora nota de credito das empresas brasileiras, diz estudo",['fazenda'],SDG 2: Fome Zero e Agricultura Sustentável (Zero Hunger);
ex-ministros: meio ambiente definira pib do brasil nos proximos 20 anos,['fazenda'],SDG 2: Fome Zero e Agricultura Sustentável (Zero Hunger);
"pressionado por empresarios, governo proibira fogo na amazonia por 4 meses",['praticas agricolas'],SDG 2: Fome Zero e Agricultura Sustentável (Zero Hunger);
"o agronegocio nao precisa da amazonia para crescer, diz tereza cristina","['pecuaria', 'agricultura sustentavel']",SDG 2: Fome Zero e Agricultura Sustentável (Zero Hunger);
a pandemia do coronavirus pode ser uma chance ao verde,['mercados agricolas'],SDG 2: Fome Zero e Agricultura Sustentável (Zero Hunger);
"covid-19 poe indigenas da amazonia em grande risco, alertam onu e oea",['inseguranca alimentar'],SDG 2: Fome Zero e Agricultura Sustentável (Zero Hunger);
"frigorificos compraram gado ligado ao desmatamento, diz greenpeace","['fazenda', 'pecuaria']",SDG 2: Fome Zero e Agricultura Sustentável (Zero Hunger);
"na contramao do mundo, brasil pode aumentar emissoes de carbono",['pecuaria'],SDG 2: Fome Zero e Agricultura Sustentável (Zero Hunger);
"shell, vale e votorantim assinam compromisso de protecao a biodiversidade",['pecuaria'],SDG 2: Fome Zero e Agricultura Sustentável (Zero Hunger);
indigenas da amazonia do equador estao sem agua apos vazamento de petroleo,['pesca'],SDG 2: Fome Zero e Agricultura Sustentável (Zero Hunger);
carne vegetal da fazenda futuro esta entre premiadas por inovacao nos eua,['fazenda'],SDG 2: Fome Zero e Agricultura Sustentável (Zero Hunger);
"agu cobra r$ 1,3 bilhao de grandes desmatadores da amazonia",['pecuaria'],SDG 2: Fome Zero e Agricultura Sustentável (Zero Hunger);
"meio ambiente e ideologizado no brasil, diz gestor de fundo sustentavel",['pecuaria'],SDG 2: Fome Zero e Agricultura Sustentável (Zero Hunger);
icmbio autoriza pesca esportiva em areas de conservacao ambiental,['pesca'],SDG 2: Fome Zero e Agricultura Sustentável (Zero Hunger);
